match_id,match_date,winner,fighter1_name,fighter1_weight,fighter1_height,fighter1_reach,fighter1_age,fighter1_power_factor,fighter1_experience_factor,fighter1_wins,fighter1_losses,fighter1_knockouts,fighter1_final_hp,fighter1_final_sp,fighter2_name,fighter2_weight,fighter2_height,fighter2_reach,fighter2_age,fighter2_power_factor,fighter2_experience_factor,fighter2_wins,fighter2_losses,fighter2_knockouts,fighter2_final_hp,fighter2_final_sp,ko_happened
138,2024-12-26 21:38:14,趙八,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,88,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,5,96,True
139,2024-12-26 21:38:39,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,11,78,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,80,True
140,2024-12-26 21:38:53,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,56,85,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,75,True
141,2024-12-26 21:39:04,鄭十二,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,80,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,100,100,True
142,2024-12-26 21:39:13,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,21,95,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,74,True
143,2024-12-26 21:39:29,趙八,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,16,73,True
144,2024-12-26 21:39:46,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,22,80,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,70,True
145,2024-12-26 21:39:58,陳六,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,90,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,72,95,True
146,2024-12-26 21:40:08,吳十一,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,70,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,48,95,True
147,2024-12-26 21:40:20,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,54,85,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,75,True
148,2024-12-26 21:40:31,陳六,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,85,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,46,90,True
149,2024-12-26 21:40:41,趙八,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,75,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,30,78,True
150,2024-12-26 21:40:54,鄭十二,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,80,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,42,85,True
151,2024-12-26 21:41:07,王五,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,93,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,7,100,True
152,2024-12-26 21:41:37,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,8,88,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,63,True
153,2024-12-26 21:41:55,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,100,100,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,76,True
154,2024-12-26 21:42:04,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,29,90,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,73,True
155,2024-12-26 21:42:21,林七,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,73,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,42,90,True
156,2024-12-26 21:42:33,陳六,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,95,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,86,96,True
157,2024-12-26 21:42:47,趙八,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,76,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,55,100,True
158,2024-12-26 21:43:01,張三,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,73,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,82,95,True
159,2024-12-26 21:43:11,陳六,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,73,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,42,78,True
160,2024-12-26 21:43:25,趙八,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,75,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,70,90,True
161,2024-12-26 21:43:35,周十,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,90,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,11,75,True
162,2024-12-26 21:44:00,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,23,91,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,71,True
163,2024-12-26 21:44:18,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,48,93,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,69,True
164,2024-12-26 21:44:34,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,54,85,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,80,True
165,2024-12-26 21:44:45,鄭十二,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,70,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,78,90,True
166,2024-12-26 21:44:57,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,50,85,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,53,True
167,2024-12-26 21:45:10,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,12,76,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,70,True
168,2024-12-26 21:45:26,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,15,83,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,95,True
169,2024-12-26 21:45:46,趙八,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,95,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,23,100,True
170,2024-12-26 21:46:04,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,51,73,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,66,True
171,2024-12-26 21:46:21,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,50,100,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,68,True
172,2024-12-26 21:46:38,陳六,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,75,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,22,93,True
173,2024-12-26 21:46:52,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,63,90,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,75,True
174,2024-12-26 21:47:03,鄭十二,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,68,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,55,85,True
175,2024-12-26 21:47:18,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,66,88,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,True
176,2024-12-26 21:47:31,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,70,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,75,True
177,2024-12-26 21:47:43,吳十一,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,70,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,59,85,True
178,2024-12-26 21:47:54,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,65,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,70,True
179,2024-12-26 21:48:06,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,71,88,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,74,True
180,2024-12-26 21:48:21,趙八,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,71,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,41,90,True
181,2024-12-26 21:48:31,孫九,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,83,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,29,85,True
182,2024-12-26 21:48:50,陳六,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,80,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,65,90,True
183,2024-12-26 21:48:59,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,80,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,89,100,True
184,2024-12-26 21:49:08,王五,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,45,85,True
185,2024-12-26 21:49:23,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,37,98,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,80,True
186,2024-12-26 21:49:35,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,82,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,95,True
187,2024-12-26 21:49:46,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,76,95,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,78,True
188,2024-12-26 21:50:03,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,78,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,75,True
189,2024-12-26 21:50:14,鄭十二,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,73,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,30,80,True
190,2024-12-26 21:50:26,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,56,90,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,73,True
191,2024-12-26 21:50:39,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,25,80,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,80,True
192,2024-12-26 21:50:53,李四,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,85,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,59,85,True
193,2024-12-26 21:51:03,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,72,95,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,95,True
194,2024-12-26 21:51:17,吳十一,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,60,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,4,86,True
195,2024-12-26 21:51:36,李四,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,85,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,78,95,True
196,2024-12-26 21:51:47,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,71,90,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,78,True
197,2024-12-26 21:51:57,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,70,90,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,78,True
198,2024-12-26 21:52:08,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,15,70,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,73,True
199,2024-12-26 21:52:26,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,89,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,75,True
200,2024-12-26 21:52:36,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,65,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,76,True
201,2024-12-26 21:52:48,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,25,76,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,73,True
202,2024-12-26 21:53:06,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,21,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,76,True
203,2024-12-26 21:53:22,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,18,81,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,95,True
204,2024-12-26 21:53:44,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,26,83,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,75,True
205,2024-12-26 21:53:59,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,88,100,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,78,True
206,2024-12-26 21:54:09,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,17,81,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,95,True
207,2024-12-26 21:54:29,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,44,80,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,78,True
208,2024-12-26 21:54:42,陳六,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,80,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,10,75,True
209,2024-12-26 21:54:53,周十,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,73,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,48,93,True
210,2024-12-26 21:55:13,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,5,68,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,True
211,2024-12-26 21:55:30,周十,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,71,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,56,85,True
212,2024-12-26 21:55:44,張三,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,88,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,69,95,True
213,2024-12-26 21:55:59,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,41,90,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,83,True
214,2024-12-26 21:56:14,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,100,100,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,75,True
215,2024-12-26 21:56:21,趙八,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,86,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,1,95,True
216,2024-12-26 21:56:47,王五,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,24,90,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,80,True
217,2024-12-26 21:57:01,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,40,80,True
218,2024-12-26 21:57:16,吳十一,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,70,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,100,100,True
219,2024-12-26 21:57:26,林七,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,56,85,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,83,True
220,2024-12-26 21:57:38,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,51,90,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,82,True
221,2024-12-26 21:57:57,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,73,90,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,71,True
222,2024-12-26 21:58:09,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,40,90,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,80,True
223,2024-12-26 21:58:20,李四,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,72,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,49,80,True
224,2024-12-26 21:58:32,張三,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,80,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,54,90,True
225,2024-12-26 21:58:43,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,78,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,88,True
226,2024-12-26 21:58:53,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,77,95,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,90,True
227,2024-12-26 21:59:04,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,87,95,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,90,True
228,2024-12-26 21:59:13,吳十一,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,70,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,62,90,True
229,2024-12-26 21:59:24,吳十一,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,77,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,6,95,True
230,2024-12-26 21:59:49,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,49,85,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,80,True
231,2024-12-26 21:59:59,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,43,80,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,80,True
232,2024-12-26 22:00:09,孫九,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,52,95,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,71,True
233,2024-12-26 22:00:25,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,21,88,孫九,86,182,188,26,1.2777142857142858,0.7222222222222222,9,3,5,0,80,True
234,2024-12-26 22:00:38,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,100,100,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,0,80,True
235,2024-12-26 22:00:47,趙八,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,73,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,25,80,True
236,2024-12-26 22:01:00,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,34,83,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,74,True
237,2024-12-26 22:01:17,張三,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,56,90,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,93,True
238,2024-12-26 22:01:35,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,3,83,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,65,True
239,2024-12-26 22:01:52,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,18,90,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,0,93,True
240,2024-12-26 22:02:08,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,7,75,張三,75,175,180,28,1.0714285714285714,0.7142857142857143,5,2,3,0,84,True
241,2024-12-26 22:02:23,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,40,90,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,78,True
242,2024-12-26 22:02:33,王五,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,70,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,100,100,True
243,2024-12-26 22:02:42,周十,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,25,87,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,95,True
244,2024-12-26 22:03:07,李四,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,100,100,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,72,True
245,2024-12-26 22:03:15,吳十一,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,0,73,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,78,89,True
246,2024-12-26 22:03:26,吳十一,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,60,80,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,70,True
247,2024-12-26 22:03:38,李四,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,30,83,True
248,2024-12-26 22:03:55,周十,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,95,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,87,95,True
249,2024-12-26 22:04:08,陳六,陳六,90,185,190,29,1.3591836734693878,0.7666666666666666,8,2,5,76,90,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,76,True
250,2024-12-26 22:04:20,鄭十二,鄭十二,83,178,182,32,1.2060408163265306,0.6266666666666667,15,10,7,38,95,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,0,75,True
251,2024-12-26 22:04:31,林七,周十,69,171,172,23,0.9631836734693877,0.6,3,2,1,0,63,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,29,78,True
252,2024-12-26 22:04:50,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,83,100,林七,60,170,175,24,0.8326530612244898,0.7333333333333334,4,1,2,0,75,True
253,2024-12-26 22:04:59,趙八,趙八,78,177,183,31,1.1270204081632653,0.7058823529411765,12,5,7,19,68,王五,68,172,176,27,0.9547755102040817,0.7142857142857143,10,4,6,0,75,True
254,2024-12-26 22:05:13,李四,吳十一,74,176,179,30,1.0631836734693878,0.6060606060606061,6,5,3,0,81,李四,82,180,185,25,1.2048979591836735,0.7000000000000001,7,3,4,47,85,True
